Price,District,City,Town,Type,EnergyCertificate,Floor,Lift,Parking,HasParking,ConstructionYear,TotalArea,GrossArea,PublishDate,Garage,Elevator,ElectricCarsCharging,TotalRooms,NumberOfBedrooms,NumberOfWC,ConservationStatus,LivingArea,LotSize,BuiltArea,NumberOfBathrooms
69500,Braga,Póvoa de Lanhoso,Póvoa de Lanhoso (Nossa Senhora do Amparo),Warehouse,NC,,,0,,,250,,51:21.3,FALSE,FALSE,FALSE,,,0,,,,,0
69000,Setúbal,Palmela,Quinta do Anjo,Land,NC,,,0,,,322,,43:42.8,FALSE,FALSE,FALSE,,,,,,322,,
89900,Braga,Braga,Ferreiros e Gondizalves,House,NC,,,0,,1937,70,,14:06.8,FALSE,FALSE,FALSE,6,2,1,,70,,,2
250000,Lisboa,Sintra,São João das Lampas e Terrugem,Land,NC,,FALSE,0,FALSE,,9280,,,,,,,,,,,,,0
230000,Porto,Matosinhos,"Perafita, Lavra e Santa Cruz do Bispo",Land,NC,,,0,,,2120,,,FALSE,FALSE,FALSE,,,0,,,2120,2120,0
140000,Lisboa,Vila Franca de Xira,Vialonga,Apartment,C,7th Floor,TRUE,0,FALSE,1985,76,,,,,,3,,,,76,,,1
30000,Porto,Felgueiras,"Margaride (Santa Eulália), Várzea, Lagares, Varziela e Moure",Store,C,,,0,,,58,,,FALSE,FALSE,FALSE,0,0,0,,,58,58,0
1490000,Faro,Lagoa (Algarve),Estômbar e Parchal,Apartment,A,,,1,,2024,171,,27:23.3,FALSE,FALSE,FALSE,5,4,0,New,149,,,3
1200000,Porto,Vila Nova de Gaia,"Sandim, Olival, Lever e Crestuma",Warehouse,NC,,FALSE,0,FALSE,,7664,,,,,,,,,,1800,,,0
370000,Lisboa,Lisboa,Santo António,Apartment,C,,,0,,2019,35,,,FALSE,FALSE,FALSE,2,1,0,Good condition,34,0,51.6,1
885000,Lisboa,Oeiras,Porto Salvo,House,A,,,1,,2024,216,,,FALSE,FALSE,FALSE,5,4,0,New,216,500,250,4
393956.64,Faro,Olhão,Quelfes,Apartment,NC,4th Floor,TRUE,1,TRUE,2022,129,,,,,,3,,,,129,,,2
52500,Vila Real,Chaves,Madalena e Samaiões,Land,NC,,,0,,,6740,,,FALSE,FALSE,FALSE,,0,0,,6740,6740,,0
600000,Coimbra,Coimbra,Santo António dos Olivais,Apartment,E,,,0,,1983,250,,,TRUE,TRUE,FALSE,,5,0,Good condition,220,,,3
330000,Braga,Vieira do Minho,Caniçada e Soengas,Land,NC,,FALSE,0,FALSE,,2846,,,,,,,,,,,,,0
300000,Aveiro,Oliveira do Bairro,Palhaça,Land,NC,,,0,,2008,,,,FALSE,FALSE,FALSE,,,0,,,3846,,0
58000,Lisboa,Torres Vedras,A dos Cunhados e Maceira,House,NC,,,0,,1951,66,,33:15.8,FALSE,FALSE,FALSE,,2,0,,66,945,,1
298000,Porto,Porto,Ramalde,Duplex,C,1st Floor,TRUE,1,TRUE,1998,107,130,,,,,2,,,,100,,,3
350000,Lisboa,Sintra,Agualva e Mira-Sintra,House,E,,FALSE,0,FALSE,1950,704,120,,,,,4,,,,119,,,1
249882,Faro,Silves,Armação de Pêra,Apartment,NC,1st Floor,TRUE,2,TRUE,,62,,,,,,1,,,,62,,,1
30975,Lisboa,Lourinhã,Santa Bárbara,Land,NC,,,0,,,,,,FALSE,FALSE,FALSE,,,0,,,198,,0
195000,Vila Real,Chaves,Santa Maria Maior,Store,F,,FALSE,,TRUE,,108,108,,,,,0,,,,,,,
397500,Lisboa,Vila Franca de Xira,Vialonga,Apartment,A+,4th Floor,TRUE,1,TRUE,,122,145,,,,,2,,,,110,,,2
49000,Castelo Branco,Vila Velha de Ródão,Vila Velha de Ródão,House,NC,,,0,,1937,73,,53:54.1,FALSE,FALSE,FALSE,8,3,0,Reasonable,65,52,73.62,1
29500,Leiria,Porto de Mós,Serro Ventoso,Land,NC,,,0,,1937,70,,,FALSE,FALSE,FALSE,0,0,0,,70,2160,70,0
1090000,Faro,Loulé,Boliqueime,House,A,,,0,,2024,213,,00:40.7,TRUE,FALSE,TRUE,,4,,New,134,475,347,5
69000,Aveiro,Oliveira de Azeméis,Loureiro,House,E,,FALSE,3,TRUE,1950,1538,240,,,,,3,,,,240,,,1
185000,Lisboa,Sintra,Algueirão-Mem Martins,Apartment,D,,,0,,1977,79,,,FALSE,FALSE,FALSE,,3,0,,65,,,1
435000,Évora,Évora,Bacelo e Senhora da Saúde,House,C,,FALSE,2,TRUE,2002,366,,,,,,4,,,,266,,,4
209500,Porto,Marco de Canaveses,Marco,Apartment,A,,,0,,2023,97,,,TRUE,TRUE,FALSE,,2,0,,97,132,,2
399900,Braga,Amares,Bouro (Santa Marta),House,NC,,FALSE,2,TRUE,2015,475,,,,,,4,,,,475,,,5
40000,Aveiro,Mealhada,Casal Comba,Land,NC,,FALSE,0,FALSE,1999,379,240,,,,,0,,,,220,,,0
235000,Lisboa,Vila Franca de Xira,Castanheira do Ribatejo e Cachoeiras,Land,NC,,FALSE,0,FALSE,,295,1180,,,,,,,,,1180,,,0
455000,Lisboa,Odivelas,Ramada e Caneças,Apartment,D,Ground Floor,FALSE,3,TRUE,2002,176,,,,,,3,,,,120,,,3
16000,Castelo Branco,Penamacor,Meimoa,Land,NC,,FALSE,0,FALSE,,14260,,,,,,,,,,,,,
52000,Beja,Moura,Safara e Santo Aleixo da Restauração,Store,B,,,0,,2008,93,,,FALSE,FALSE,FALSE,,,0,,174,,,0
650000,Lisboa,Lisboa,Lumiar,Apartment,B-,,,1,,2023,120,,,FALSE,TRUE,FALSE,,3,0,,108,,130,2
320000,Porto,Vila Nova de Gaia,Canelas,Apartment,NC,,,1,,,104,,,FALSE,TRUE,TRUE,,3,0,,104,,136,2
650000,Lisboa,Odivelas,Pontinha e Famões,House,NC,,FALSE,2,TRUE,,202,,,,,,4,,,,161,,,4
165000,Porto,Baião,Gove,House,F,,FALSE,1,TRUE,1985,400,,,,,,3,,,,268,,,1
29900,Setúbal,Moita,Baixa da Banheira e Vale da Amoreira,Land,NC,,,0,,,,,,FALSE,FALSE,FALSE,,,0,,,175,170,0
55649,Coimbra,Figueira da Foz,Buarcos e São Julião,Store,NC,1st Floor,TRUE,0,FALSE,2023,90,,,,,,,,,,,,,0
130000,Lisboa,Sintra,Algueirão-Mem Martins,Other - Commercial,C,Basement Level,FALSE,0,FALSE,1996,39,,,,,,3,,,,39,,,1
38000,Castelo Branco,Covilhã,Boidobra,House,NC,,,0,,1973,252,,,FALSE,FALSE,FALSE,,3,0,,252,445,252,0
698000,Lisboa,Cascais,São Domingos de Rana,House,B,,,1,,2003,177,,,FALSE,FALSE,FALSE,,5,0,,177,,,4
225000,Aveiro,Aveiro,Glória e Vera Cruz,Apartment,NC,2nd Floor,TRUE,1,TRUE,,54,71,,,,,1,,,,54,,,1
42000,Coimbra,Montemor-o-Velho,Arazede,Land,NC,,,0,,,,,,FALSE,FALSE,FALSE,,,0,,,2520,,0
89000,Porto,Felgueiras,Friande,Land,NC,,,0,,,484,,04:11.1,FALSE,FALSE,FALSE,,,0,,,1028,518,0
95000,Faro,Portimão,Mexilhoeira Grande,Land,NC,,FALSE,0,FALSE,,497,,,,,,,,,,,,,0
340000,Porto,Porto,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",Building,F,,,0,,1951,191,,,FALSE,FALSE,FALSE,,4,2,,191,,,4
62500,Coimbra,Lousã,Lousã e Vilarinho,Land,NC,,,0,,,290,,,TRUE,FALSE,TRUE,,,0,Needs renovation,290,317,328.5,0
129990,Castelo Branco,Oleiros,Oleiros - Amieira,Farm,F,,FALSE,3,TRUE,,9545,9545,,,,,3,,,,9545,,,1
110000,Coimbra,Montemor-o-Velho,Arazede,Land,NC,,,0,,,5604,,,FALSE,FALSE,FALSE,,,0,,,5604,,0
110000,Beja,Odemira,São Teotónio,Land,NC,,,0,,,,,,FALSE,FALSE,FALSE,,,0,,,100000,,0
430000,Lisboa,Oeiras,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",Apartment,F,,,0,,1982,127,,42:55.4,FALSE,TRUE,FALSE,,3,0,,119,,127.59,2
5500000,Faro,Albufeira,Guia,House,A,,,1,,2024,405,,,FALSE,FALSE,FALSE,7,5,0,New,390,900,405,6
1800000,Porto,Vila Nova de Gaia,Canidelo,Land,NC,,,0,,,,,,FALSE,FALSE,FALSE,0,,0,,,2673,2034,0
110000,Portalegre,Elvas,São Brás e São Lourenço,Apartment,D,2nd Floor,FALSE,0,FALSE,1990,105,,,,,,3,,,,105,,,2
258000,Leiria,Alcobaça,Alfeizerão,House,D,,,1,,1989,90,,,FALSE,FALSE,FALSE,4,3,0,Good condition,90,3555,199,2
35000,Aveiro,Ovar,"Ovar, São João, Arada e São Vicente de Pereira Jusã",Land,NC,,,0,,,,,42:26.7,FALSE,FALSE,FALSE,,,,,,1760,,
319000,Coimbra,Cantanhede,Cantanhede e Pocariça,Apartment,C,,,0,,1950,246,,40:17.6,FALSE,FALSE,FALSE,9,7,2,Reasonable,245,,303,9
240000,Aveiro,Anadia,Arcos e Mogofores,Building,B-,,,1,,1937,308,,05:52.5,FALSE,FALSE,FALSE,,4,0,Like new,308,,,0
845000,Lisboa,Lisboa,Estrela,Apartment,A,,,1,,,116,,,FALSE,TRUE,FALSE,,2,1,,94,,116,3
171000,Braga,Póvoa de Lanhoso,Póvoa de Lanhoso (Nossa Senhora do Amparo),Apartment,NC,3rd Floor,FALSE,1,TRUE,1994,225,,,,,,3,,,,152,,,2
2200000,Lisboa,Cascais,Cascais e Estoril,House,C,,FALSE,2,TRUE,1973,1100,418,,,,,8,,,,380,,,4
280000,Porto,Póvoa de Varzim,"Póvoa de Varzim, Beiriz e Argivai",House,NC,,FALSE,1,TRUE,1977,123,185,,,,,3,,,,124,,,3
180000,Vila Real,Valpaços,Valpaços e Sanfins,House,C,,,0,,1991,126,,,TRUE,FALSE,FALSE,,4,1,,378,225,,3
75000,Coimbra,Góis,Góis,Land,NC,,,0,,,,,11:35.8,FALSE,FALSE,FALSE,,,,,,2400,,
399000,Braga,Fafe,Fafe,Apartment,B-,,,0,,2016,248,,,TRUE,TRUE,FALSE,5,3,2,Like new,163,,,2
330000,Santarém,Torres Novas,"Brogueira, Parceiros de Igreja e Alcorochel",House,E,,FALSE,0,FALSE,1996,2359,277,,,,,3,,,,126,,,2
210000,Braga,Póvoa de Lanhoso,Águas Santas e Moure,House,G,,FALSE,2,TRUE,1971,71,143,,,,,3,,,,71,,,2
49900,Leiria,Porto de Mós,Pedreiras,Land,A,,,0,,,,,51:24.6,FALSE,FALSE,FALSE,,,0,,,1280,,0
72500,Lisboa,Sintra,São João das Lampas e Terrugem,Land,NC,,FALSE,0,FALSE,,11680,,,,,,,,,,,,,0
3500000,Faro,Loulé,Almancil,Land,NC,,FALSE,0,FALSE,,6467,,,,,,,,,,,,,0
32500,Faro,Castro Marim,Azinhal,Land,NC,,FALSE,0,FALSE,,13720,,,,,,,,,,,,,0
230000,Setúbal,Barreiro,Santo António da Charneca,Apartment,C,,,0,,2000,119,,,FALSE,TRUE,FALSE,4,3,0,,95,,152,2
125000,Leiria,Caldas da Rainha,Carvalhal Benfeito,Apartment,F,1st Floor,FALSE,0,FALSE,1975,164,164,,,,,2,,,,121,,,1
10000,Aveiro,Águeda,Valongo do Vouga,Land,NC,,FALSE,0,FALSE,,245,,,,,,,,,,,,,0
85000,Braga,Póvoa de Lanhoso,Rendufinho,Land,NC,,,0,,,2765,,,FALSE,FALSE,FALSE,,0,0,,2765,2765,,0
450000,Porto,Vila Nova de Gaia,Arcozelo,House,B-,,FALSE,1,TRUE,2007,378,361,,,,,4,,,,291,,,4
499000,Braga,Terras de Bouro,Vilar da Veiga,House,D,,,0,,2001,384,,,FALSE,FALSE,FALSE,,12,0,,384,1857,,6
80000,Beja,Odemira,Sabóia,Land,NC,,,1,,,56500,,51:04.9,FALSE,FALSE,FALSE,,,0,Good condition,,56500,,0
50000,Porto,Matosinhos,Matosinhos e Leça da Palmeira,Transfer of lease,NC,,,0,,1985,226,,,FALSE,FALSE,FALSE,,,2,Good condition,226,420,,2
285000,Aveiro,Aveiro,São Bernardo,Apartment,D,,,0,,2002,107,,30:49.9,TRUE,TRUE,FALSE,4,3,1,,105,,133,3
28000,Portalegre,Crato,"Crato e Mártires, Flor da Rosa e Vale do Peso",House,NC,,FALSE,0,FALSE,1950,104,,,,,,2,,,,80,,,2
1600000,Leiria,Óbidos,Olho Marinho,House,D,,FALSE,1,TRUE,2014,950,,,,,,14,,,,418,,,
70000,Vila Real,Santa Marta de Penaguião,Medrões,House,D,,FALSE,1,TRUE,1937,60,120,,,,,2,,,,60,,,2
395000,Lisboa,Alenquer,Abrigada e Cabanas de Torres,Land,NC,,FALSE,0,FALSE,,65720,,,,,,,,,,,,,
190000,Setúbal,Alcácer do Sal,Torrão,House,F,,FALSE,1,TRUE,1977,192,,,,,,3,,,,59,,,2
199000,Coimbra,Soure,Granja do Ulmeiro,Apartment,B,Ground Floor,TRUE,1,TRUE,,120,,,,,,2,,,,120,,,2
530000,Lisboa,Cascais,Carcavelos e Parede,Apartment,C,Ground Floor,TRUE,1,TRUE,1994,56215100,,,,,,2,,,,85,,,1
47000,Leiria,Peniche,Atouguia da Baleia,Land,NC,,FALSE,0,FALSE,,150,198,,,,,,,,,140,,,
179550,Porto,Porto,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",Apartment,NC,2nd Floor,TRUE,0,FALSE,,39,39,,,,,0,,,,35,,,1
45000,Coimbra,Miranda do Corvo,Semide e Rio Vide,House,NC,,FALSE,2,TRUE,1937,182,229,,,,,3,,,,92,,,1
555000,Aveiro,Aveiro,Esgueira,House,A+,,,0,,2023,265,,,TRUE,FALSE,FALSE,6,4,0,New,202,311,265,3
448000,Setúbal,Seixal,"Seixal, Arrentela e Aldeia de Paio Pires",Apartment,A,,,1,,2024,117,,37:24.2,FALSE,TRUE,TRUE,4,3,0,,97,,128.46,2
138500,Leiria,Marinha Grande,Marinha Grande,Apartment,F,,,0,,1986,120,,,TRUE,FALSE,FALSE,,4,0,,120,,,2
195000,Porto,Valongo,Ermesinde,Apartment,C,1st Floor,FALSE,1,TRUE,1992,101,,,,,,3,,,,90,,,2
695000,Lisboa,Lisboa,Estrela,Apartment,NC,3rd Floor,TRUE,0,FALSE,,0,96,,,,,2,,,,85,,,3
349000,Santarém,Ferreira do Zêzere,Igreja Nova do Sobral,House,D,,FALSE,3,TRUE,2008,11360,239,,,,,4,,,,199,,,4
35000,Santarém,Santarém,Casével e Vaqueiros,Land,NC,,,0,,,5760,,,FALSE,FALSE,FALSE,0,0,0,New,,5760,5760,0
11500,Faro,Loulé,Quarteira,Other - Residential,NC,,TRUE,1,TRUE,1985,40,,,,,,0,,,,,,,1
270000,Porto,Porto,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",Apartment,B-,,,0,,2022,48,,33:29.7,FALSE,FALSE,FALSE,,1,,,48,,,1
24000,Castelo Branco,Covilhã,Covilhã e Canhoso,Store,D,,FALSE,0,FALSE,,25,,,,,,,,,,,,,0
220000,Aveiro,Oliveira do Bairro,Oliveira do Bairro,Land,NC,,TRUE,3,TRUE,,920,1500,,,,,,,,,,,,0
300000,Lisboa,Sintra,Rio de Mouro,Apartment,A,,,0,,2024,98,,,FALSE,TRUE,TRUE,4,3,1,New,98,512,,2
150000,Castelo Branco,Penamacor,Penamacor,Apartment,E,1st Floor,FALSE,2,TRUE,2014,130,,,,,,4,,,,130,,,3
250000,Leiria,Nazaré,Nazaré,Apartment,NC,1st Floor,TRUE,1,TRUE,2005,93,,,,,,2,,,,90,,,1
950000,Setúbal,Grândola,Grândola e Santa Margarida da Serra,Farm,NC,,FALSE,0,FALSE,,254500,,,,,,,,,,,,,0
285000,Portalegre,Elvas,"Assunção, Ajuda, Salvador e Santo Ildefonso",House,D,,,1,,2001,185,,,FALSE,FALSE,FALSE,,3,0,,166,,,2
170000,Évora,Montemor-o-Novo,"Nossa Senhora da Vila, Nossa Senhora do Bispo e Silveiras",House,C,,,0,,1969,97,,,FALSE,FALSE,FALSE,,3,0,,106,130,,1
35000,Lisboa,Loures,Santo Antão e São Julião do Tojal,Land,NC,,,0,,,270,,,FALSE,FALSE,FALSE,,,0,,,270,,0
620000,Lisboa,Lisboa,Marvila,Apartment,NC,,,1,,2024,73,,31:55.2,FALSE,TRUE,TRUE,,1,1,,73,,121.5,2
15000,Castelo Branco,Castelo Branco,Castelo Branco,Garage,NC,,FALSE,1,TRUE,2017,15,,,,,,,,,,15,,,0
545000,Aveiro,Aveiro,Esgueira,House,A+,,FALSE,3,TRUE,2023,322,265,,,,,4,,,,202,,,3
56500,Porto,Felgueiras,Sendim,Land,NC,,FALSE,0,FALSE,,2412,,,,,,0,,,,2412,,,
680000,Braga,Vila Nova de Famalicão,Gavião,House,B,,FALSE,2,TRUE,2011,1960,607,,,,,3,,,,482,,,4
120000,Aveiro,Ovar,"Ovar, São João, Arada e São Vicente de Pereira Jusã",Land,NC,,FALSE,0,FALSE,1972,3850,,,,,,,,,,,,,0
105000,Setúbal,Barreiro,Santo António da Charneca,Land,NC,,FALSE,2,TRUE,,254,,,,,,,,,,,,,3
380000,Porto,Maia,Pedrouços,Apartment,B-,1st Floor,TRUE,1,TRUE,2023,142,160,,,,,3,,,,142,,,2
40000,Castelo Branco,Penamacor,Meimoa,House,E,,,0,,1937,112,,26:46.3,FALSE,FALSE,FALSE,,3,0,,112,56,112,2
58000,Évora,Arraiolos,Igrejinha,House,E,,FALSE,1,TRUE,1980,139,,,,,,2,,,,132,,,1
630000,Aveiro,Aveiro,Esgueira,House,C,,,0,,1978,449,,,TRUE,FALSE,TRUE,7,5,5,Good condition,356,977,220,5
135000,Setúbal,Sesimbra,Castelo (Sesimbra),House,D,,,0,,2007,92,,52:12.4,FALSE,FALSE,FALSE,6,4,0,Needs renovation,88,890,100.8,2
56000,Ilha de Santa Maria,Vila do Porto,Santa Bárbara,House,NC,,FALSE,2,TRUE,1957,2428,,,,,,0,,,,57,,,0
272200,Porto,Matosinhos,"Custóias, Leça do Balio e Guifões",Apartment,B,Ground Floor,TRUE,1,TRUE,2023,88,,,,,,2,,,,88,,,3
100000,Portalegre,Alter do Chão,Seda,Building,D,,FALSE,0,FALSE,2008,69,137,,,,,2,,,,130,,,2
210000,Setúbal,Montijo,Montijo e Afonsoeiro,Apartment,C,1st Floor,FALSE,0,FALSE,2007,80,80,,,,,2,,,,80,,,2
220000,Lisboa,Odivelas,Pontinha e Famões,Apartment,C,Ground Floor,TRUE,0,FALSE,1998,81,,,,,,2,,,,81,,,2
65000,Coimbra,Tábua,Ázere e Covelo,House,NC,,FALSE,1,TRUE,1935,2060,96,,,,,3,,,,48,,,0
370000,Setúbal,Montijo,Montijo e Afonsoeiro,Apartment,A,3rd Floor,TRUE,1,TRUE,,125,155,,,,,3,,,,125,,,2
160000,Lisboa,Mafra,Santo Isidoro,Land,NC,,,0,,,,,43:44.2,FALSE,FALSE,FALSE,,,,,,531,,
170000,Porto,Vila Nova de Gaia,Grijó e Sermonde,Apartment,A,1st Floor,TRUE,1,TRUE,,58,91,,,,,1,,,,58,,,1
90000,Lisboa,Alenquer,Alenquer (Santo Estêvão e Triana),Land,NC,,,0,,,,,,FALSE,FALSE,FALSE,,,0,,,180,,0
166000,Porto,Porto,Campanhã,Apartment,D,,,0,,2002,44,,06:50.9,FALSE,FALSE,FALSE,4,1,,Good condition,34,,,1
195000,Porto,Penafiel,Penafiel,Apartment,D,,,1,,2018,89,,41:39.6,FALSE,TRUE,FALSE,,2,,,89,113,89.3,
165000,Porto,Porto,Lordelo do Ouro e Massarelos,Apartment,D,1st Floor,FALSE,0,FALSE,1955,60,1,,,,,2,,,,48,,,1
133000,Braga,Vila Verde,Soutelo,Land,NC,,FALSE,0,FALSE,,550,180,,,,,,,,,,,,
93000,Braga,Guimarães,Mesão Frio,Store,C,Ground Floor,FALSE,0,FALSE,1997,93,,,,,,,,,,93,,,0
222500,Coimbra,Coimbra,Santo António dos Olivais,Apartment,NC,2nd Floor,TRUE,0,FALSE,2020,653,92,,,,,2,,,,74,,,2
155000,Porto,Felgueiras,"Margaride (Santa Eulália), Várzea, Lagares, Varziela e Moure",House,D,,FALSE,2,TRUE,1989,868,124,,,,,4,,,,99,,,1
158000,Viana do Castelo,Ponte da Barca,Britelo,House,C,,FALSE,0,FALSE,1937,203,,,,,,4,,,,130,,,2
235000,Porto,Gondomar,Melres e Medas,Apartment,B,Ground Floor,FALSE,2,TRUE,2020,92,164,,,,,2,,,,92,,,2
72000,Lisboa,Lourinhã,Lourinhã e Atalaia,Land,NC,,,0,,,560,,,FALSE,FALSE,FALSE,,,0,,559,700,560,0
249900,Braga,Braga,São Victor,Land,NC,,,0,,,0,,,FALSE,FALSE,FALSE,,,0,,,1166,,0
320000,Porto,Vila Nova de Gaia,Canelas,Apartment,NC,,,1,,,106,,,FALSE,TRUE,TRUE,,3,0,,106,,142.85,2
125000,Aveiro,Aveiro,Cacia,Apartment,E,2nd Floor,FALSE,0,FALSE,1985,82,82,,,,,1,,,,82,,,1
12000,Portalegre,Nisa,Montalvão,Land,NC,,FALSE,0,FALSE,,6000,,,,,,,,,,,,,0
1380000,Setúbal,Grândola,Carvalhal,House,D,,,0,,1996,171,,,TRUE,FALSE,FALSE,10,5,1,Used,214,543,342,4
250000,Santarém,Abrantes,São Miguel do Rio Torto e Rossio ao Sul do Tejo,Farm,NC,,,0,,1988,480,,15:13.7,FALSE,FALSE,FALSE,,,0,,,,,0
37000,Coimbra,Oliveira do Hospital,Alvoco das Várzeas,Land,NC,,FALSE,0,FALSE,,1660,,,,,,,,,,,,,0
150000,Beja,Alvito,Vila Nova da Baronia,Apartment,D,1st Floor,FALSE,0,FALSE,1973,857,201,,,,,3,,,,161,,,2
354900,Braga,Braga,"Nogueira, Fraião e Lamaçães",House,NC,,,1,,1990,200,,38:18.5,FALSE,FALSE,FALSE,,6,0,,300,375,,3
251000,Guarda,Vila Nova de Foz Côa,Horta,Farm,NC,,,0,,,0,,,FALSE,FALSE,FALSE,,,0,,,68600,,0
275000,Faro,Faro,Montenegro,Apartment,NC,,,1,,2024,80,,,FALSE,TRUE,FALSE,,1,0,,80,,,1
165000,Lisboa,Sintra,Massamá e Monte Abraão,Apartment,E,,,0,,1969,75,,55:41.7,FALSE,FALSE,FALSE,4,2,0,,68,,,1
350000,Porto,Vila Nova de Gaia,Mafamude e Vilar do Paraíso,Apartment,A+,1st Floor,TRUE,2,TRUE,,155,155,,,,,2,,,,116,,,2
198000,Viana do Castelo,Viana do Castelo,Areosa,Apartment,A,,,1,,2023,65,,02:05.2,FALSE,TRUE,FALSE,,1,0,,65,65,65.99,1
1900000,Lisboa,Oeiras,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",Apartment,C,Above 10th Floor,TRUE,2,TRUE,1986,350,,,,,,5,,,,315,,,4
270800,Setúbal,Montijo,Montijo e Afonsoeiro,Apartment,C,,,1,,2003,133,,26:02.4,FALSE,TRUE,FALSE,4,3,2,Good condition,103,,133,2
528000,Setúbal,Almada,Laranjeiro e Feijó,Apartment,A,,,1,,2024,123,,,FALSE,TRUE,TRUE,,3,0,,111,,135,2
395000,Porto,Vila Nova de Gaia,Canidelo,Apartment,D,4th Floor,TRUE,2,TRUE,1993,180,240,,,,,4,,,,164,,,3
65000,Santarém,Almeirim,Fazendas de Almeirim,Land,NC,,FALSE,0,FALSE,,11160,,,,,,,,,,,,,
176000,Lisboa,Vila Franca de Xira,Castanheira do Ribatejo e Cachoeiras,Apartment,E,2nd Floor,FALSE,1,TRUE,2002,75,,,,,,2,,,,88,,,1
270000,Santarém,Rio Maior,São Sebastião,House,D,,FALSE,3,TRUE,2008,6913,,,,,,3,,,,163,,,2
228000,Lisboa,Vila Franca de Xira,Alverca do Ribatejo e Sobralinho,House,F,,FALSE,0,FALSE,1965,940,0,,,,,6,,,,187,,,8
550000,Lisboa,Lisboa,Penha de França,Apartment,D,1st Floor,TRUE,1,TRUE,1999,131,,,,,,3,,,,118,,,2
680000,Porto,Vila Nova de Gaia,Canidelo,Apartment,A,,,1,,,135,,08:12.0,FALSE,TRUE,TRUE,,3,1,,105,,157.9,3
335000,Leiria,Pombal,Santiago e São Simão de Litém e Albergaria dos Doze,House,E,,,1,,2020,410,,,FALSE,FALSE,FALSE,,4,0,,223,,,0
